scores,average_scores,std
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.3333333333333333,0.4714045207910317
-2.0,-0.25,1.0897247358851685
-1.0,-0.4,1.019803902718557
0.0,-0.3333333333333333,0.9428090415820634
0.0,-0.2857142857142857,0.880630571852711
-1.0,-0.375,0.8569568250501305
0.0,-0.3333333333333333,0.816496580927726
-1.0,-0.4,0.8
-1.0,-0.45454545454545453,0.7820295697311479
0.0,-0.4166666666666667,0.7592027982620249
0.0,-0.38461538461538464,0.737820234355803
-2.0,-0.5,0.823754471047914
0.0,-0.4666666666666667,0.8055363982396382
1.0,-0.375,0.8569568250501305
-1.0,-0.4117647058823529,0.8442764761416073
0.0,-0.3888888888888889,0.8258927081843614
0.0,-0.3684210526315789,0.8085416576703798
-2.0,-0.45,0.8645808232895292
-1.0,-0.47619047619047616,0.8518354199999199
0.0,-0.45454545454545453,0.8381404052084444
1.0,-0.391304347826087,0.871736419815801
0.0,-0.375,0.8569568250501305
0.0,-0.36,0.8428523002282191
0.0,-0.34615384615384615,0.8293791789556857
0.0,-0.3333333333333333,0.8164965809277261
0.0,-0.32142857142857145,0.8041664463712647
1.0,-0.27586206896551724,0.8261481759110991
0.0,-0.26666666666666666,0.8137703743822469
-2.0,-0.3225806451612903,0.8571180810055756
0.0,-0.3125,0.8454843286542927
-2.0,-0.36363636363636365,0.8813963377120598
1.0,-0.3235294117647059,0.8983837852530155
0.0,-0.3142857142857143,0.8870956969291443
0.0,-0.3055555555555556,0.8762116830881947
1.0,-0.2702702702702703,0.8898420342245583
0.0,-0.2631578947368421,0.8791206888678981
-2.0,-0.3076923076923077,0.910166120476864
0.0,-0.3,0.8999999999999999
-1.0,-0.3170731707317073,0.8954907195456498
-1.0,-0.3333333333333333,0.890870806374748
0.0,-0.32558139534883723,0.8818830337608624
0.0,-0.3181818181818182,0.8731533051044794
0.0,-0.3111111111111111,0.8646700648152763
1.0,-0.2826086956521739,0.8763323639454945
0.0,-0.2765957446808511,0.8679182150796231
-1.0,-0.2916666666666667,0.8650224788344456
2.0,-0.24489795918367346,0.9154147547757471
0.0,-0.24,0.9068627239003707
1.0,-0.21568627450980393,0.9142386844607661
-1.0,-0.23076923076923078,0.9117899685484383
0.0,-0.22641509433962265,0.9036928313077772
0.0,-0.2222222222222222,0.8958064164776166
-1.0,-0.23636363636363636,0.8936876892686915
0.0,-0.23214285714285715,0.8862253709769684
0.0,-0.22807017543859648,0.8789456175351121
0.0,-0.22413793103448276,0.8718411641221055
2.0,-0.1864406779661017,0.9108494130538578
-1.0,-0.2,0.9092121131323904
-1.0,-0.21311475409836064,0.9074329510228228
1.0,-0.1935483870967742,0.9129659160054777
1.0,-0.1746031746031746,0.9178941139556165
-1.0,-0.1875,0.9164298936634487
0.0,-0.18461538461538463,0.9096458768673528
3.0,-0.13636363636363635,0.9829819141399148
0.0,-0.13432835820895522,0.9757587539511137
1.0,-0.11764705882352941,0.9781346557832877
0.0,-0.11594202898550725,0.9711226416087508
0.0,-0.11428571428571428,0.9642592588963544
0.0,-0.11267605633802817,0.9575393313680863
1.0,-0.09722222222222222,0.9597413167420316
1.0,-0.0821917808219178,0.9616399328648901
0.0,-0.08108108108108109,0.9551674079498537
-2.0,-0.10666666666666667,0.9739723929466492
-1.0,-0.11842105263157894,0.9728837392428257
0.0,-0.11688311688311688,0.9666386527755012
1.0,-0.10256410256410256,0.968606500898672
-1.0,-0.11392405063291139,0.967671638157792
0.0,-0.1125,0.9616879691459178
1.0,-0.09876543209876543,0.9635958667203881
0.0,-0.0975609756097561,0.9577636056620421
0.0,-0.0963855421686747,0.9520359645849837
1.0,-0.08333333333333333,0.9537935951882998
0.0,-0.08235294117647059,0.9482090202169358
2.0,-0.05813953488372093,0.9687519081786542
0.0,-0.05747126436781609,0.9631882144890401
0.0,-0.056818181818181816,0.9577192906428383
-2.0,-0.07865168539325842,0.9740996315367749
1.0,-0.06666666666666667,0.9752492558885195
0.0,-0.06593406593406594,0.9699008423567573
5.0,-0.010869565217391304,1.098364052435448
1.0,0.0,1.0974065223374687
-1.0,-0.010638297872340425,1.0963642123823851
0.0,-0.010526315789473684,1.090579149299319
3.0,0.020833333333333332,1.1271199162269983
0.0,0.020618556701030927,1.121296942777627
1.0,0.030612244897959183,1.11989505368969
1.0,0.04040404040404041,1.1184331745993057
0.0,0.04,1.1128342194594842
1.0,0.05,1.116915395184434
0.0,0.05,1.116915395184434
-1.0,0.03,1.117631424039249
3.0,0.08,1.1373653766490344
2.0,0.11,1.1479982578383994
2.0,0.13,1.1632282665066216
1.0,0.14,1.1663618649458665
-1.0,0.14,1.1663618649458665
3.0,0.17,1.2004582458378137
0.0,0.18,1.194822162499508
4.0,0.23,1.2478381305281545
1.0,0.24,1.2499599993599795
0.0,0.24,1.2499599993599795
2.0,0.28,1.2416118556135007
4.0,0.32,1.2952219886953742
0.0,0.31,1.293792873685738
1.0,0.33,1.288836684766538
0.0,0.33,1.288836684766538
1.0,0.34,1.290116273829611
3.0,0.39,1.2953377937819925
0.0,0.4,1.2884098726725126
0.0,0.4,1.2884098726725126
0.0,0.39,1.2875946567146044
2.0,0.41,1.2968808734806756
1.0,0.42,1.2975361266646874
0.0,0.42,1.2975361266646877
-3.0,0.39,1.3408579343092242
-4.0,0.35,1.4097872179871684
0.0,0.34,1.4086873322352267
0.0,0.34,1.4086873322352267
0.0,0.36,1.3893883546366725
0.0,0.36,1.3893883546366725
0.0,0.38,1.3695254652615991
2.0,0.39,1.3776429145464364
0.0,0.39,1.3776429145464364
0.0,0.39,1.3776429145464364
3.0,0.41,1.4006784070585225
2.0,0.43,1.408935768585637
4.0,0.49,1.4317471843869642
1.0,0.5,1.4317821063276353
3.0,0.54,1.44512975196001
-1.0,0.54,1.4451297519600101
6.0,0.6,1.5427248620541512
0.0,0.6,1.5427248620541512
1.0,0.61,1.5420440979427272
-1.0,0.59,1.5498064395272075
2.0,0.61,1.5549598065544972
5.0,0.67,1.6065802189744527
3.0,0.68,1.617899873292535
3.0,0.71,1.6327584022138733
6.0,0.76,1.7153425313913255
4.0,0.81,1.736058754766094
2.0,0.83,1.7381311803198285
4.0,0.87,1.7643979143039132
0.0,0.88,1.7565876010037187
0.0,0.88,1.7565876010037187
1.0,0.89,1.754394482435464
-1.0,0.88,1.7622712617528553
1.0,0.87,1.7587211262732927
6.0,0.94,1.8210985695453172
3.0,0.98,1.8219769482625183
2.0,0.99,1.8248013590525407
1.0,0.99,1.8248013590525407
1.0,1.01,1.8138081486199138
3.0,1.04,1.8216476058777122
6.0,1.07,1.8775249665450524
0.0,1.07,1.8775249665450522
4.0,1.1,1.9000000000000001
5.0,1.15,1.9358460682605938
6.0,1.21,1.9914567532336724
4.0,1.25,2.006863224038948
3.0,1.27,2.0142244164938528
4.0,1.3,2.032240143290158
0.0,1.3,2.032240143290158
3.0,1.35,2.011839953873071
4.0,1.4,2.0149441679609885
3.0,1.43,2.0162093145306117
4.0,1.46,2.0318464508914054
-1.0,1.46,2.0318464508914054
1.0,1.47,2.027091512487781
7.0,1.53,2.099785703351654
9.0,1.62,2.2216210297888344
3.0,1.65,2.219797288042311
5.0,1.69,2.243635442758025
4.0,1.73,2.2487996798292196
4.0,1.75,2.2599778759979046
7.0,1.82,2.3124878378058553
10.0,1.92,2.44409492450682
4.0,1.98,2.420661066733631
9.0,2.06,2.5172206895701454
8.0,2.14,2.5768973592287296
1.0,2.1,2.563201123595259
9.0,2.18,2.6509620895063737
4.0,2.23,2.6376315133088624
5.0,2.28,2.6422717498395203
5.0,2.3,2.6551836094703507
3.0,2.33,2.645959183358655
4.0,2.36,2.6477159968546475
6.0,2.41,2.6686888166288703
7.0,2.48,2.696219575628068
8.0,2.55,2.7472713735632306
8.0,2.63,2.7880279769041056
3.0,2.67,2.7642539680716744
1.0,2.65,2.769025099200077
1.0,2.64,2.773157045679166
