scores,average_scores,std
-102.67578419187774,-102.67578419187774,0.0
-100.6615343343874,-101.66865926313257,1.0071249287451707
-100.40355909895912,-101.24695920840809,1.015806225144625
-102.38165110090685,-101.53063218153278,1.0076248222062292
-100.81153335985542,-101.3868124171973,0.9460352658939046
-101.97449498791993,-101.48475951231774,0.8909473071634398
-101.27576871566723,-101.45490368422482,0.8280924883332369
-103.28280867007189,-101.6833918074557,0.9825822002675876
-101.50425508301706,-101.66348772696252,0.9280964183939824
-101.6925346513763,-101.66639241940389,0.8805126920128836
-101.99224385840198,-101.69601527749464,0.8447459283078053
-101.51779932039913,-101.68116394773666,0.8102811600886489
-101.74316327901371,-101.68593312706568,0.7786682384235348
-101.66270151610114,-101.6842737262825,0.7503673428527962
-103.1416652738005,-101.7814331627837,0.8109708942717154
-101.1475091013598,-101.7418129089447,0.80007227617892
-100.98966526770592,-101.6975689300483,0.7961044279570144
-101.57465177249661,-101.6907401990732,0.7741865868637888
-101.48615975958295,-101.67997280752108,0.7549213288242823
-101.18074298264645,-101.65501131627735,0.7438073318643992
-101.43184163959138,-101.64438418881612,0.7274358093329389
-101.45205797185811,-101.63564208804532,0.7118391043071296
-101.53320987841798,-101.63118851371368,0.6965056945167096
-104.00618247497873,-101.73014659543306,0.8307460418932255
-102.3282496470095,-101.75407071749612,0.8223564637504375
-102.136164343426,-101.76876662618574,0.8097277358836739
-101.05151301964123,-101.74220167779521,0.80605424626299
-101.86806691874253,-101.7466968649719,0.79187411889372
-101.88068023300234,-101.75131698111088,0.7784853084577357
-103.24319376192987,-101.80104620713817,0.8108976166479592
-100.97775136995936,-101.77448830916465,0.8108656813553781
-102.87099183004659,-101.80875404419221,0.8205818290510538
-101.5069184254141,-101.79960751028985,0.8097079385998573
-101.21334069631497,-101.78236436870235,0.80383801609255
-101.37794288984189,-101.77080946930633,0.7951311228972145
-100.07969251757115,-101.7238339984248,0.8318087407089829
-100.9613452671698,-101.70322619487736,0.8297554828304333
-102.89796810090169,-101.73466677135168,0.8408036383718089
-100.20659055709528,-101.69548532996049,0.8643846707684288
-103.1986112703414,-101.73306347847003,0.8851860878672373
-102.98583488570402,-101.76361887864648,0.8954265051789102
-102.96790651879708,-101.79229239388818,0.9035526605133009
-100.00810964985068,-101.75079977193381,0.9325931448896613
-100.84693910178977,-101.73025748397599,0.9317235449127023
-103.31332159405139,-101.7654366864221,0.9504056054146545
-100.60429259376957,-101.74019442353837,0.9551477505285788
-102.09957685696085,-101.74784085829204,0.9463540350606829
-101.67437361524999,-101.74631029072866,0.9365030821044665
-100.71989842682395,-101.72536310983264,0.9381902462889379
-101.61377307920158,-101.72313130922002,0.928892343187204
-100.71032740233032,-101.70327240908493,0.9303984792924865
-102.0972968403132,-101.71084980199316,0.9229965561465076
-100.53991041336333,-101.68875660598127,0.9280249536805021
-101.38760480812255,-101.68317972083575,0.9202879943056826
-102.9266917272762,-101.70578903004376,0.9268953726942983
-100.51078416260518,-101.68444965741091,0.9321151325149962
-102.81969112981545,-101.70436617447064,0.9358467961969396
-101.48864874833015,-101.70064690850269,0.9281689202005917
-100.91609394744225,-101.6873494006881,0.9258248573826197
-101.69993555049226,-101.68755916985151,0.9180786467517014
-103.87518052785533,-101.72342181506468,0.9519551702375117
-101.88907841727013,-101.72609369574542,0.9444774704005088
-101.5826170979912,-101.72381628943185,0.9371232211285032
-103.22115703224019,-101.74721223853825,0.9481362745019386
-100.50492462268161,-101.72810012137123,0.9531577402405603
-101.29589529460793,-101.72155156338998,0.9473815569180714
-101.22602056245692,-101.71415557830142,0.9422027682283767
-103.61497378269087,-101.74210878718951,0.962831010006477
-101.82048887375991,-101.74324473047314,0.9558744085768979
-102.03362811236269,-101.74739306450013,0.94964755841536
-102.08828183517109,-101.75219431479127,0.9437914428990913
-102.96663338572966,-101.76906152410984,0.9479296188489882
-100.63274978615468,-101.75349560989127,0.9506349508930727
-103.15906352812237,-101.77248977094845,0.9580351564183859
-102.81236613520328,-101.78635478913851,0.9590720908413959
-102.70208211685345,-101.79840383292424,0.9584387562276051
