scores,max_score,average_scores,std
[ 0.   -0.01],0.0,0.0,0.0
[ 0.   -0.01],0.0,0.0,0.0
[ 0.   -0.01],0.0,0.0,0.0
[ 0.   -0.01],0.0,0.0,0.0
[ 0.   -0.01],0.0,0.0,0.0
[-0.01  0.  ],0.0,0.0,0.0
[ 0.   -0.01],0.0,0.0,0.0
[-0.01  0.  ],0.0,0.0,0.0
[ 0.   -0.01],0.0,0.0,0.0
[ 0.   -0.01],0.0,0.0,0.0
[ 0.   -0.01],0.0,0.0,0.0
[ 0.   -0.01],0.0,0.0,0.0
[ 0.   -0.01],0.0,0.0,0.0
[-0.01  0.1 ],0.10000000149011612,0.007142857249294009,0.025753938065649216
[ 0.   -0.01],0.0,0.0066666667660077415,0.024944382950193206
[ 0.   -0.01],0.0,0.0062500000931322575,0.024206146274496035
[ 0.1  -0.01],0.10000000149011612,0.01176470605766072,0.03221897445099224
[-0.01  0.  ],0.0,0.011111111276679568,0.031426968521033764
[0.   0.09],0.09000000171363354,0.01526315814178241,0.035298490329832566
[-0.01  0.  ],0.0,0.014500000234693288,0.03456515642115509
[ 0.   -0.01],0.0,0.013809524033041228,0.03387318005661037
[ 0.   -0.01],0.0,0.013181818395175716,0.03321915760796763
[ 0.   -0.01],0.0,0.012608695856255034,0.032599999364499206
[ 0.   -0.01],0.0,0.012083333528911075,0.032012910237120704
[-0.01  0.  ],0.0,0.01160000018775463,0.03145536570800143
[ 0.   -0.01],0.0,0.011153846334379453,0.0309250865400044
[ 0.   -0.01],0.0,0.010740740914587621,0.030420014116473753
[ 0.   -0.01],0.0,0.010357143024780921,0.029938287346460705
[ 0.   -0.01],0.0,0.01000000016185744,0.02947822154055266
[ 0.   -0.01],0.0,0.00966666682312886,0.029038289366753386
[-0.01  0.  ],0.0,0.009354838861092445,0.028617103836056777
[ 0.   -0.01],0.0,0.009062500146683306,0.028213403186375892
[ 0.   -0.01],0.0,0.008787878930117145,0.02782603749788784
[-0.01  0.  ],0.0,0.008529411902760757,0.02745395686292402
[-0.01  0.  ],0.0,0.008285714419824737,0.02709620093764295
[ 0.   -0.01],0.0,0.008055555685940716,0.026751889714023522
[ 0.   -0.01],0.0,0.007837837964699074,0.026420215365218748
[-0.01  0.  ],0.0,0.007631579070891205,0.026100435032732804
[ 0.   -0.01],0.0,0.0074358975562529685,0.02579186443896703
[0.   0.09],0.09000000171363354,0.009500000160187483,0.028543826430251096
[-0.01  0.  ],0.0,0.0092682928392073,0.028231641941255353
[ 0.1  -0.01],0.10000000149011612,0.011428571616609892,0.031134992962576366
[ 0.   -0.01],0.0,0.011162790881339894,0.030818999651670318
[ 0.   -0.01],0.0,0.010909091088582169,0.03051215767462899
[ 0.   -0.01],0.0,0.010666666842169232,0.03021405167669702
[-0.01  0.  ],0.0,0.010434782780382944,0.029924290589093714
[-0.01  0.  ],0.0,0.010212766125481179,0.029642506027981883
[ 0.   -0.01],0.0,0.010000000164533654,0.029368350791081712
[ 0.   -0.01],0.0,0.009795918528522764,0.0291014974507493
[ 0.1  -0.01],0.10000000149011612,0.01160000018775463,0.03145536570800143
[ 0.   -0.01],0.0,0.01137254920368101,0.031186951508510533
[ 0.   -0.01],0.0,0.011153846334379453,0.0309250865400044
[ 0.   -0.01],0.0,0.010943396403542105,0.030669520175209814
[ 0.   -0.01],0.0,0.010740740914587621,0.030420014116473756
[ 0.   -0.01],0.0,0.010545454716140573,0.030176341718951578
[ 0.   -0.01],0.0,0.010357143024780921,0.02993828734646071
[-0.01  0.  ],0.0,0.010175438761188272,0.02970564576027373
[ 0.   -0.01],0.0,0.01000000016185744,0.02947822154055266
[ 0.   -0.01],0.0,0.009830508633690366,0.029255828539717154
[ 0.   -0.01],0.0,0.00966666682312886,0.029038289366753386
[-0.01  0.  ],0.0,0.009508196875208715,0.02882543490127879
[0.   0.09],0.09000000171363354,0.010806451791957501,0.030336733641151078
[ 0.   -0.01],0.0,0.01063492081113278,0.03012529524479806
[-0.01  0.  ],0.0,0.01046875017345883,0.029918101592362783
[-0.01  0.  ],0.0,0.01030769247848254,0.029715017711184944
[ 0.   -0.01],0.0,0.010151515319717653,0.029515914233487907
[ 0.   -0.01],0.0,0.010000000165692016,0.0293206671279369
[ 0.   -0.01],0.0,0.009852941339725958,0.02912915744385823
[ 0.1  -0.01],0.10000000149011612,0.011159420472340307,0.03085901754643757
[ 0.1  -0.01],0.10000000149011612,0.012428571629737104,0.03240086974595767
[-0.01  0.  ],0.0,0.01225352132509292,0.032205204502002406
[ 0.1  -0.01],0.10000000149011612,0.01347222243849602,0.03358900841966965
[-0.01  0.  ],0.0,0.013287671446187855,0.033394889589722185
[ 0.   -0.01],0.0,0.013108108318536668,0.03320394346053062
[-0.01  0.  ],0.0,0.01293333354095618,0.033016090880135615
[ 0.   -0.01],0.0,0.012763158099627808,0.03283125505723838
[-0.01  0.  ],0.0,0.012597402799632642,0.03264936150202394
[ 0.   -0.01],0.0,0.012435897635534788,0.03247033796532075
[ 0.1  -0.01],0.10000000149011612,0.01354430401344088,0.03371653949090065
[-0.01  0.  ],0.0,0.01337500021327287,0.03353892381493926
[ 0.   -0.01],0.0,0.013209876753849747,0.033363955370944415
[-0.01  0.  ],0.0,0.01304878069587597,0.033191573964237824
[ 0.   -0.01],0.0,0.012891566470624453,0.03302172103073429
[ 0.   -0.01],0.0,0.012738095441212257,0.032854339600677025
[-0.01  0.  ],0.0,0.012588235494845054,0.03268937426124263
[ 0.   -0.01],0.0,0.012441860663509646,0.032526771118377935
[ 0.   -0.01],0.0,0.012298850770825627,0.03236647775817422
[ 0.   -0.01],0.0,0.012159091102975335,0.032208443208036584
[-0.01  0.1 ],0.10000000149011612,0.013146067624179166,0.03333842541987195
[ 0.   -0.01],0.0,0.01300000020613273,0.033181320569330465
[ 0.   -0.01],0.0,0.012857143061010393,0.03302632083651322
[-0.01  0.  ],0.0,0.012717391505999409,0.03287338280195225
[-0.01  0.  ],0.0,0.01258064536077361,0.03272246413646211
[ 0.   -0.01],0.0,0.012446808707999421,0.032573523576263544
[-0.01  0.  ],0.0,0.012315789668967849,0.03242652089788573
[ 0.   -0.01],0.0,0.012187500193249434,0.032281416892980565
[-0.01  0.  ],0.0,0.012061855861360264,0.032138173343162206
[ 0.   -0.01],0.0,0.01193877569950965,0.03199675299496799
