scores,max_score,average_scores,std
[ 0.1  -0.01],0.10000000149011612,0.009072165091320411,0.028396401924134125
[ 0.   -0.01],0.0,0.008979591978143672,0.028265859127631434
[ 0.   -0.01],0.0,0.008888889028869494,0.02813707074027533
[ 0.   -0.01],0.0,0.008800000138580798,0.028009998653903655
[ 0.   -0.01],0.0,0.008800000138580798,0.028009998653903655
[ 0.   -0.01],0.0,0.008800000138580798,0.028009998653903655
[ 0.   -0.01],0.0,0.008800000138580798,0.028009998653903655
[-0.01  0.1 ],0.10000000149011612,0.00980000015348196,0.029427198762415237
[ 0.1  -0.01],0.10000000149011612,0.010800000168383122,0.03074670761811898
[-0.01  0.  ],0.0,0.010800000168383122,0.03074670761811898
[ 0.   -0.01],0.0,0.00980000015348196,0.029427198762415237
[ 0.   -0.01],0.0,0.00980000015348196,0.029427198762415237
[ 0.   -0.01],0.0,0.00980000015348196,0.029427198762415237
[-0.01  0.  ],0.0,0.00980000015348196,0.029427198762415237
[ 0.   -0.01],0.0,0.00980000015348196,0.029427198762415237
[ 0.1  -0.01],0.10000000149011612,0.010800000168383122,0.030746707618118985
[ 0.   -0.01],0.0,0.010800000168383122,0.030746707618118985
[-0.01  0.  ],0.0,0.010800000168383122,0.030746707618118985
[-0.01  0.1 ],0.10000000149011612,0.011800000183284283,0.03198061962573418
[-0.01  0.  ],0.0,0.010900000166147948,0.031019188081973355
[-0.01  0.  ],0.0,0.010900000166147948,0.031019188081973355
[-0.01  0.  ],0.0,0.009900000151246787,0.029715148105165894
[ 0.   -0.01],0.0,0.009900000151246787,0.029715148105165894
[ 0.   -0.01],0.0,0.009900000151246787,0.029715148105165894
[-0.01  0.  ],0.0,0.009000000134110451,0.028618176468952417
[ 0.   -0.01],0.0,0.009000000134110451,0.028618176468952417
[-0.01  0.  ],0.0,0.009000000134110451,0.02861817646895242
[-0.01  0.1 ],0.10000000149011612,0.010000000149011612,0.030000000447034835
[-0.01  0.  ],0.0,0.010000000149011612,0.03000000044703483
[-0.01  0.  ],0.0,0.010000000149011612,0.030000000447034835
[ 0.   -0.01],0.0,0.010000000149011612,0.030000000447034835
[-0.01  0.  ],0.0,0.010000000149011612,0.03000000044703483
[-0.01  0.  ],0.0,0.010000000149011612,0.03000000044703483
[ 0.   -0.01],0.0,0.010000000149011612,0.030000000447034835
[ 0.   -0.01],0.0,0.009000000134110451,0.028618176468952417
[-0.01  0.  ],0.0,0.009000000134110451,0.028618176468952417
[ 0.   -0.01],0.0,0.009000000134110451,0.028618176468952417
[ 0.   -0.01],0.0,0.009000000134110451,0.028618176468952417
[ 0.   -0.01],0.0,0.009000000134110451,0.028618176468952417
[-0.01  0.  ],0.0,0.009000000134110451,0.028618176468952417
[-0.01  0.  ],0.0,0.009000000134110451,0.028618176468952417
[ 0.1  -0.01],0.10000000149011612,0.010000000149011612,0.03000000044703483
[ 0.   -0.01],0.0,0.010000000149011612,0.03000000044703483
[-0.01  0.  ],0.0,0.010000000149011612,0.030000000447034835
[ 0.1  -0.02],0.10000000149011612,0.011000000163912773,0.0312889761605661
[-0.01  0.  ],0.0,0.011000000163912773,0.031288976160566105
[ 0.   -0.01],0.0,0.011000000163912773,0.031288976160566105
[-0.01  0.1 ],0.10000000149011612,0.012000000178813934,0.03249615410277426
[ 0.1  -0.01],0.10000000149011612,0.013000000193715095,0.03363034394273164
[ 0.   -0.01],0.0,0.013000000193715095,0.03363034394273164
[-0.01  0.1 ],0.10000000149011612,0.014000000208616257,0.03469870366284591
[0.09 0.1 ],0.10000000149011612,0.015000000223517418,0.03570714267479213
[ 0.   -0.01],0.0,0.015000000223517418,0.035707142674792136
[-0.01  0.  ],0.0,0.015000000223517418,0.03570714267479213
[ 0.   -0.01],0.0,0.015000000223517418,0.03570714267479213
[-0.01  0.  ],0.0,0.015000000223517418,0.035707142674792136
[-0.01  0.  ],0.0,0.015000000223517418,0.035707142674792136
[ 0.   -0.01],0.0,0.015000000223517418,0.035707142674792136
[ 0.   -0.01],0.0,0.015000000223517418,0.03570714267479213
[ 0.   -0.01],0.0,0.015000000223517418,0.035707142674792136
[ 0.1  -0.01],0.10000000149011612,0.015000000223517418,0.03570714267479213
[ 0.1  -0.01],0.10000000149011612,0.01600000023841858,0.03666060610593231
[ 0.1  -0.01],0.10000000149011612,0.01700000025331974,0.03756328050172238
[0.   0.09],0.09000000171363354,0.017900000270456077,0.03821766664863466
[0.   0.09],0.09000000171363354,0.018800000287592412,0.03884018596788067
[-0.02  0.1 ],0.10000000149011612,0.019800000302493573,0.03962272135826255
[-0.01  0.  ],0.0,0.019800000302493573,0.03962272135826255
[ 0.   -0.01],0.0,0.018800000287592412,0.03884018596788067
[-0.01  0.  ],0.0,0.01780000027269125,0.03801526067443163
[ 0.   -0.01],0.0,0.01780000027269125,0.03801526067443163
[ 0.1  -0.01],0.10000000149011612,0.018800000287592412,0.03884018596788067
[ 0.   -0.01],0.0,0.018800000287592412,0.03884018596788067
[0.1  0.09],0.10000000149011612,0.019800000302493573,0.03962272135826255
[ 0.1  -0.01],0.10000000149011612,0.020800000317394735,0.04036533227399315
[-0.01  0.  ],0.0,0.020800000317394735,0.040365332273993144
[0.1  0.09],0.10000000149011612,0.021800000332295896,0.04107018445643536
[ 0.   -0.01],0.0,0.021800000332295896,0.041070184456435364
[ 0.   -0.01],0.0,0.021800000332295896,0.04107018445643536
[-0.01  0.  ],0.0,0.021800000332295896,0.04107018445643536
[-0.01  0.  ],0.0,0.021800000332295896,0.04107018445643536
[ 0.1  -0.01],0.10000000149011612,0.022800000347197057,0.041739190851306306
[ 0.   -0.01],0.0,0.022800000347197057,0.04173919085130631
[ 0.1  -0.01],0.10000000149011612,0.023800000362098218,0.042374049304949785
[ 0.   -0.01],0.0,0.023800000362098218,0.042374049304949785
[ 0.   -0.01],0.0,0.023800000362098218,0.042374049304949785
[ 0.1  -0.01],0.10000000149011612,0.02480000037699938,0.04297627317503523
[ 0.1  -0.01],0.10000000149011612,0.02580000039190054,0.04354721641474443
[-0.01  0.  ],0.0,0.02580000039190054,0.04354721641474443
[ 0.   -0.01],0.0,0.02580000039190054,0.04354721641474443
[-0.01  0.  ],0.0,0.02580000039190054,0.04354721641474443
[ 0.   -0.01],0.0,0.02580000039190054,0.04354721641474443
[ 0.   -0.01],0.0,0.02580000039190054,0.04354721641474443
[0.   0.09],0.09000000171363354,0.026700000409036875,0.04393301786739248
[ 0.   -0.01],0.0,0.026700000409036875,0.04393301786739248
[-0.01  0.  ],0.0,0.026700000409036875,0.043933017867392475
[ 0.   -0.01],0.0,0.026700000409036875,0.04393301786739248
[-0.01  0.  ],0.0,0.026700000409036875,0.04393301786739248
[-0.01  0.  ],0.0,0.026700000409036875,0.04393301786739248
[ 0.   -0.01],0.0,0.026700000409036875,0.04393301786739248
[-0.01  0.  ],0.0,0.026700000409036875,0.043933017867392475
[ 0.   -0.01],0.0,0.025700000394135714,0.043387902202577024
[0.   0.09],0.09000000171363354,0.02660000041127205,0.043777163670158326
[0.   0.09],0.09000000171363354,0.027500000428408385,0.044144649283979855
[ 0.1  -0.01],0.10000000149011612,0.028500000443309546,0.04464022918489142
[-0.01  0.  ],0.0,0.028500000443309546,0.04464022918489142
[-0.01  0.  ],0.0,0.028500000443309546,0.04464022918489142
[-0.01  0.1 ],0.10000000149011612,0.029500000458210707,0.04510820394223291
[ 0.1  -0.01],0.10000000149011612,0.029500000458210707,0.045108203942232916
[-0.01  0.1 ],0.10000000149011612,0.029500000458210707,0.045108203942232916
[ 0.   -0.01],0.0,0.029500000458210707,0.045108203942232916
[-0.01  0.  ],0.0,0.029500000458210707,0.04510820394223291
[ 0.   -0.01],0.0,0.029500000458210707,0.04510820394223291
[ 0.1  -0.01],0.10000000149011612,0.03050000047311187,0.04554942440963351
[ 0.   -0.01],0.0,0.03050000047311187,0.045549424409633506
[-0.01  0.  ],0.0,0.03050000047311187,0.045549424409633506
[ 0.1  -0.01],0.10000000149011612,0.03050000047311187,0.04554942440963351
[-0.01  0.1 ],0.10000000149011612,0.031500000488013026,0.045964661046766705
[ 0.1  -0.01],0.10000000149011612,0.03250000050291419,0.04635461213492982
[ 0.1  -0.01],0.10000000149011612,0.03250000050291419,0.04635461213492982
[-0.01  0.1 ],0.10000000149011612,0.03350000051781535,0.046719910821359754
[-0.01  0.1 ],0.10000000149011612,0.03450000053271651,0.04706113118139246
[0.09 0.1 ],0.10000000149011612,0.03550000054761768,0.04737879345159654
[ 0.1  -0.01],0.10000000149011612,0.036500000562518835,0.04767336855862253
[ 0.   -0.01],0.0,0.036500000562518835,0.04767336855862253
[0.09 0.2 ],0.20000000298023224,0.03850000059232116,0.05022698554663951
[0.1  0.09],0.10000000149011612,0.03950000060722232,0.05044551593274404
[ 0.1  -0.01],0.10000000149011612,0.04050000062212348,0.05064336164078689
[0.09 0.2 ],0.20000000298023224,0.041500000637024644,0.0527517780244342
[-0.01  0.  ],0.0,0.041500000637024644,0.0527517780244342
[0.   0.09],0.09000000171363354,0.042400000654160976,0.052803788549912904
[ 0.1  -0.01],0.10000000149011612,0.04340000066906214,0.05293807784196932
[ 0.1  -0.01],0.10000000149011612,0.0444000006839633,0.053053181675760855
[ 0.   -0.01],0.0,0.0444000006839633,0.053053181675760855
[0.   0.09],0.09000000171363354,0.04530000070109964,0.053055726234046995
[ 0.   -0.01],0.0,0.04530000070109964,0.053055726234046995
[ 0.   -0.01],0.0,0.04530000070109964,0.053055726234046995
[0.   0.09],0.09000000171363354,0.04620000071823597,0.05304300223838491
[-0.01  0.  ],0.0,0.04620000071823597,0.0530430022383849
[0.   0.09],0.09000000171363354,0.04710000073537231,0.05301499869507477
[-0.01  0.  ],0.0,0.04710000073537231,0.053014998695074776
[-0.01  0.1 ],0.10000000149011612,0.048100000750273465,0.05306024959152354
[0.08 0.1 ],0.10000000149011612,0.048100000750273465,0.05306024959152355
[ 0.1  -0.01],0.10000000149011612,0.04910000076517463,0.053086628134881256
[-0.01  0.  ],0.0,0.04910000076517463,0.053086628134881256
[0.19 0.2 ],0.20000000298023224,0.05010000078007579,0.054945337314902504
[0.   0.09],0.09000000171363354,0.051000000797212126,0.05485435345148929
[ 0.1  -0.01],0.10000000149011612,0.052000000812113284,0.054827001490296755
[ 0.   -0.01],0.0,0.051000000797212126,0.05485435345148929
[-0.01  0.  ],0.0,0.05000000078231096,0.05486346774207061
[0.09 0.1 ],0.10000000149011612,0.051000000797212126,0.054854353451489306
[0.09 0.1 ],0.10000000149011612,0.051000000797212126,0.05485435345148929
[ 0.   -0.01],0.0,0.05000000078231096,0.05486346774207062
[0.   0.09],0.09000000171363354,0.0509000007994473,0.05477399102326874
[0.19 0.2 ],0.20000000298023224,0.05290000082924962,0.05650300963831201
[-0.01  0.1 ],0.10000000149011612,0.05390000084415078,0.05644280377428612
[0.   0.09],0.09000000171363354,0.05480000086128712,0.05629351736736206
[0.09 0.1 ],0.10000000149011612,0.05580000087618828,0.056199289116359664
[ 0.1  -0.01],0.10000000149011612,0.05680000089108944,0.05608707602219307
[ 0.1  -0.01],0.10000000149011612,0.0578000009059906,0.05595676988707215
[0.   0.09],0.09000000171363354,0.05870000092312694,0.05574325157036228
[0.   0.09],0.09000000171363354,0.05860000092536211,0.05567800369682509
[0.   0.09],0.09000000171363354,0.05850000092759729,0.05561249945553188
[0.   0.09],0.09000000171363354,0.05840000092983246,0.05554673793950723
[0.09 0.1 ],0.10000000149011612,0.05850000092759729,0.05561249945553188
[-0.01  0.1 ],0.10000000149011612,0.05860000092536211,0.05567800369682509
[0.1  0.09],0.10000000149011612,0.05860000092536211,0.05567800369682508
[ 0.2  -0.01],0.20000000298023224,0.060600000955164435,0.05711077044018148
[ 0.1  -0.01],0.10000000149011612,0.06160000097006559,0.05691607944601584
[-0.01  0.  ],0.0,0.06160000097006559,0.05691607944601584
[-0.01  0.1 ],0.10000000149011612,0.06260000098496675,0.056703087205897895
[0.1  0.09],0.10000000149011612,0.06260000098496675,0.056703087205897895
[0.   0.09],0.09000000171363354,0.0635000010021031,0.056415867429429355
[ 0.1  -0.01],0.10000000149011612,0.0635000010021031,0.05641586742942935
[ 0.1  -0.01],0.10000000149011612,0.0635000010021031,0.05641586742942935
[-0.01  0.1 ],0.10000000149011612,0.06450000101700425,0.05616716208665632
[ 0.   -0.01],0.0,0.0635000010021031,0.05641586742942935
[-0.01  0.1 ],0.10000000149011612,0.06450000101700425,0.05616716208665632
[0.2  0.19],0.20000000298023224,0.06650000104680658,0.05738248949599457
[-0.01  0.1 ],0.10000000149011612,0.06750000106170774,0.05708546312007016
[ 0.1  -0.01],0.10000000149011612,0.06850000107660889,0.056769270723237654
[0.19 0.3 ],0.30000000447034836,0.07050000110641122,0.06119436341511808
[ 0.1  -0.01],0.10000000149011612,0.07150000112131238,0.060850226888797106
[-0.01  0.1 ],0.10000000149011612,0.07150000112131238,0.060850226888797106
[ 0.   -0.01],0.0,0.07150000112131238,0.060850226888797106
[0.   0.09],0.09000000171363354,0.07240000113844872,0.06045031109103512
[-0.01  0.1 ],0.10000000149011612,0.07240000113844872,0.06045031109103512
[ 0.1  -0.01],0.10000000149011612,0.07240000113844872,0.06045031109103512
[0.2  0.19],0.20000000298023224,0.07440000116825103,0.06132405819852003
[0.3  0.29],0.30000000447034836,0.07740000121295453,0.06484782283799477
[ 0.1  -0.01],0.10000000149011612,0.07840000122785568,0.06441614801465373
[ 0.   -0.01],0.0,0.07840000122785568,0.06441614801465373
[0.   0.09],0.09000000171363354,0.07930000124499202,0.06394145856330113
[-0.01  0.1 ],0.10000000149011612,0.07940000124275684,0.06396592939373268
[0.   0.09],0.09000000171363354,0.08030000125989317,0.06347369629460282
[ 0.1  -0.01],0.10000000149011612,0.08130000127479434,0.06298658682082237
[ 0.   -0.01],0.0,0.08130000127479434,0.06298658682082237
[0.1  0.09],0.10000000149011612,0.0823000012896955,0.062479677634530946
[-0.01  0.1 ],0.10000000149011612,0.08330000130459667,0.061952482720494854
[0.   0.09],0.09000000171363354,0.084200001321733,0.06138697022238286
[0.   0.09],0.09000000171363354,0.08510000133886933,0.06080287913308496
[0.   0.09],0.09000000171363354,0.08600000135600566,0.06019966867516518
[ 0.   -0.01],0.0,0.08510000133886933,0.06080287913308496
[0.1  0.09],0.10000000149011612,0.08520000133663416,0.06081907686640212
[ 0.1  -0.01],0.10000000149011612,0.08520000133663416,0.06081907686640213
[0.09 0.1 ],0.10000000149011612,0.08620000135153533,0.06022922968641832
[-0.01  0.1 ],0.10000000149011612,0.08720000136643648,0.05961677705392781
[0.1  0.09],0.10000000149011612,0.08720000136643648,0.0596167770539278
[0.19 0.2 ],0.20000000298023224,0.08820000138133764,0.06065278319975919
[ 0.   -0.01],0.0,0.08720000136643648,0.06127120132866824
[0.   0.09],0.09000000171363354,0.08810000138357282,0.060641488354621784
[-0.01  0.  ],0.0,0.08810000138357282,0.060641488354621784
[0.09 0.1 ],0.10000000149011612,0.08910000139847397,0.06000158420759762
[ 0.   -0.01],0.0,0.08810000138357282,0.06064148835462178
[-0.01  0.1 ],0.10000000149011612,0.08910000139847397,0.06000158420759763
[0.2  0.09],0.20000000298023224,0.0911000014282763,0.06033067303054457
[0.09 0.1 ],0.10000000149011612,0.0911000014282763,0.060330673030544575
[0.09 0.1 ],0.10000000149011612,0.0911000014282763,0.06033067303054457
[0.09 0.1 ],0.10000000149011612,0.0911000014282763,0.06033067303054457
[0.1  0.09],0.10000000149011612,0.0911000014282763,0.06033067303054457
[-0.01  0.  ],0.0,0.09010000141337514,0.0609999189415854
[0.   0.09],0.09000000171363354,0.09000000141561032,0.06099180363675631
[-0.01  0.1 ],0.10000000149011612,0.09000000141561032,0.06099180363675631
[0.09 0.1 ],0.10000000149011612,0.09000000141561032,0.06099180363675631
[0.29       0.40000001],0.4000000059604645,0.09400000147521496,0.067705244523728
[-0.01  0.1 ],0.10000000149011612,0.0930000014603138,0.06686553770664788
[0.1  0.09],0.10000000149011612,0.0930000014603138,0.06686553770664788
[0.39000001 0.40000001],0.4000000059604645,0.09600000150501728,0.07351190488728802
[0.2  0.09],0.20000000298023224,0.09600000150501728,0.07351190488728804
[0.1        0.19000001],0.1900000050663948,0.09790000155568122,0.0734614876229097
[ 0.1  -0.01],0.10000000149011612,0.09800000155344606,0.07345747180371485
[ 0.1  -0.01],0.10000000149011612,0.09800000155344606,0.07345747180371485
[ 0.1  -0.01],0.10000000149011612,0.09800000155344606,0.07345747180371485
[ 0.1  -0.01],0.10000000149011612,0.09900000156834722,0.072794231644523
[0.1  0.09],0.10000000149011612,0.09910000156611204,0.07278866780441519
[-0.01  0.  ],0.0,0.09910000156611204,0.07278866780441519
[ 0.1  -0.01],0.10000000149011612,0.1001000015810132,0.07210402317212476
[ 0.1  -0.01],0.10000000149011612,0.10020000157877802,0.07209688035992767
[0.1  0.09],0.10000000149011612,0.10120000159367919,0.07139019648691552
[ 0.1  -0.01],0.10000000149011612,0.10130000159144402,0.0713814412467989
[-0.01  0.1 ],0.10000000149011612,0.10230000160634517,0.07065203571885792
[0.19 0.2 ],0.20000000298023224,0.10330000162124633,0.07131696960659645
[0.2  0.19],0.20000000298023224,0.1043000016361475,0.07196186598788293
[1.30000002 1.29000002],1.3000000193715096,0.11630000181496143,0.13903708345717478
[ 0.1  -0.01],0.10000000149011612,0.1173000018298626,0.13855580309800047
[0.29 0.3 ],0.30000000447034836,0.11830000184476376,0.13950666858558303
[0.1  0.09],0.10000000149011612,0.11840000184252858,0.13948993003046395
[0.1  0.09],0.10000000149011612,0.11840000184252858,0.13948993003046395
[0.79000001 0.90000001],0.9000000134110451,0.12740000197663903,0.15920188677891253
[-0.01  0.1 ],0.10000000149011612,0.1284000019915402,0.15871181666519357
[-0.01  0.  ],0.0,0.12740000197663903,0.15920188677891253
[0.2  0.19],0.20000000298023224,0.1284000019915402,0.15934064376400167
[0.2  0.09],0.20000000298023224,0.13040000202134253,0.15897119472190177
[0.1  0.09],0.10000000149011612,0.13050000201910733,0.15894889352047595
[0.1  0.09],0.10000000149011612,0.1295000020042062,0.15882301706723911
[0.1  0.09],0.10000000149011612,0.1295000020042062,0.15882301706723911
[0.2  0.09],0.20000000298023224,0.13060000201687216,0.15892652626751555
[0.40000001 0.29      ],0.4000000059604645,0.13360000206157566,0.1611367145380493
[ 0.1  -0.01],0.10000000149011612,0.13360000206157566,0.1611367145380493
[0.1  0.09],0.10000000149011612,0.13360000206157566,0.1611367145380493
[0.3  0.29],0.30000000447034836,0.1357000020891428,0.16192131045577043
[0.09 0.1 ],0.10000000149011612,0.13580000208690762,0.16189614195464616
[0.19 0.2 ],0.20000000298023224,0.13690000209957362,0.16195490353976988
[0.2  0.09],0.20000000298023224,0.1380000021122396,0.1620061751332266
[0.29 0.3 ],0.30000000447034836,0.14000000214204192,0.1627574907288323
[0.40000001 0.19      ],0.4000000059604645,0.1430000021867454,0.1647452603488549
[0.1  0.09],0.10000000149011612,0.1430000021867454,0.1647452603488549
[0.2  0.29],0.2900000046938658,0.14390000220388174,0.16529909501823503
[ 0.1  -0.01],0.10000000149011612,0.14390000220388174,0.16529909501823503
[0.2  0.19],0.20000000298023224,0.14590000223368407,0.16475494168083873
[0.2  0.19],0.20000000298023224,0.14690000224858524,0.16477679086677205
[0.1  0.19],0.19000000320374966,0.14780000226572157,0.16476395482153552
[ 0.1  -0.01],0.10000000149011612,0.14790000226348637,0.1647318755084659
[0.2  0.19],0.20000000298023224,0.14890000227838754,0.16474158797496422
[0.09 0.2 ],0.20000000298023224,0.1499000022932887,0.1647452300020532
[0.09 0.1 ],0.10000000149011612,0.1499000022932887,0.16474523000205324
[0.49000001 0.50000001],0.5000000074505806,0.15490000236779453,0.16768121790147056
[-0.01  0.1 ],0.10000000149011612,0.15490000236779453,0.16768121790147056
[0.09 0.2 ],0.20000000298023224,0.15490000236779453,0.16768121790147056
[0.1  0.09],0.10000000149011612,0.15490000236779453,0.16768121790147056
[0.40000001 0.29      ],0.4000000059604645,0.157900002412498,0.16934754457416795
[0.09 0.2 ],0.20000000298023224,0.15690000239759683,0.1687998544072228
[0.60000001 0.59000001],0.6000000089406967,0.16190000247210265,0.17435421103061088
[0.1  0.09],0.10000000149011612,0.16190000247210265,0.17435421103061088
[-0.01  0.1 ],0.10000000149011612,0.16290000248700381,0.17370835010812818
[-0.01  0.  ],0.0,0.16200000246986745,0.17431580795852183
[0.3  0.19],0.30000000447034836,0.16400000249966978,0.17473980916900275
[0.19 0.2 ],0.20000000298023224,0.16500000251457095,0.17465680893524727
[0.   0.09],0.09000000171363354,0.16390000250190495,0.17477926338181843
[0.09 0.2 ],0.20000000298023224,0.16290000248700381,0.17428307692730383
[0.19 0.2 ],0.20000000298023224,0.16390000250190495,0.17420617354827178
[0.1  0.09],0.10000000149011612,0.16490000251680612,0.17354823794954702
[0.09 0.2 ],0.20000000298023224,0.1660000025294721,0.1734185713656035
[-0.01  0.1 ],0.10000000149011612,0.1660000025294721,0.1734185713656035
[0.70000001 0.59000001],0.7000000104308128,0.1721000026166439,0.1811921382857702
[0.3  0.19],0.30000000447034836,0.17410000264644623,0.18148881778106266
[0.1  0.09],0.10000000149011612,0.1751000026613474,0.18080097060590333
[0.3  0.19],0.30000000447034836,0.1771000026911497,0.18106515671071893
[ 0.1  -0.01],0.10000000149011612,0.1771000026911497,0.18106515671071896
[0.50000001 0.29      ],0.5000000074505806,0.1812000027485192,0.1836697062752602
[0.09 0.2 ],0.20000000298023224,0.18230000276118516,0.18344947806252265
