scores,max_score,average_scores,std
[-0.01  0.  ],0.0,0.0057575758546590805,0.022700995289651818
[-0.01  0.  ],0.0,0.00570000009611249,0.022594468727957194
[-0.01  0.  ],0.0,0.00570000009611249,0.022594468727957194
[-0.01  0.  ],0.0,0.00570000009611249,0.022594468727957194
[-0.01  0.  ],0.0,0.00570000009611249,0.022594468727957194
[-0.01  0.  ],0.0,0.00570000009611249,0.022594468727957194
[ 0.   -0.01],0.0,0.00570000009611249,0.022594468727957194
[-0.01  0.  ],0.0,0.00570000009611249,0.022594468727957194
[-0.01  0.  ],0.0,0.00570000009611249,0.022594468727957194
[-0.01  0.  ],0.0,0.00570000009611249,0.022594468727957194
[-0.01  0.  ],0.0,0.00570000009611249,0.022594468727957194
[ 0.   -0.01],0.0,0.00570000009611249,0.022594468727957194
[ 0.   -0.01],0.0,0.00570000009611249,0.022594468727957194
[ 0.   -0.01],0.0,0.004800000078976154,0.02095137261259048
[ 0.   -0.01],0.0,0.004800000078976154,0.02095137261259048
[ 0.   -0.01],0.0,0.004800000078976154,0.02095137261259048
[-0.01  0.  ],0.0,0.004800000078976154,0.020951372612590485
[-0.01  0.  ],0.0,0.004800000078976154,0.02095137261259048
[0.1  0.09],0.10000000149011612,0.005800000093877315,0.022986083115681823
[-0.01  0.  ],0.0,0.005800000093877315,0.022986083115681823
[-0.01  0.  ],0.0,0.005800000093877315,0.022986083115681823
[ 0.   -0.01],0.0,0.005800000093877315,0.022986083115681823
[ 0.   -0.01],0.0,0.005800000093877315,0.022986083115681823
[-0.01  0.  ],0.0,0.005800000093877315,0.022986083115681823
[ 0.   -0.01],0.0,0.004800000078976154,0.020951372612590485
[-0.01  0.1 ],0.10000000149011612,0.005800000093877315,0.022986083115681823
[ 0.   -0.01],0.0,0.005800000093877315,0.022986083115681823
[-0.01  0.  ],0.0,0.005800000093877315,0.022986083115681823
[ 0.   -0.01],0.0,0.005800000093877315,0.022986083115681823
[-0.01  0.  ],0.0,0.005800000093877315,0.022986083115681823
[-0.01  0.  ],0.0,0.005800000093877315,0.022986083115681823
[ 0.   -0.01],0.0,0.005800000093877315,0.022986083115681823
[ 0.   -0.01],0.0,0.005800000093877315,0.022986083115681823
[ 0.   -0.01],0.0,0.005800000093877315,0.022986083115681823
[ 0.   -0.01],0.0,0.00490000007674098,0.021377324768394382
[ 0.   -0.01],0.0,0.00490000007674098,0.021377324768394382
[ 0.   -0.01],0.0,0.00490000007674098,0.021377324768394382
[ 0.   -0.01],0.0,0.00490000007674098,0.021377324768394382
[-0.01  0.  ],0.0,0.00490000007674098,0.021377324768394382
[ 0.1  -0.01],0.10000000149011612,0.005900000091642142,0.023370708523798002
[ 0.   -0.01],0.0,0.005900000091642142,0.023370708523798002
[ 0.   -0.01],0.0,0.005900000091642142,0.023370708523798002
[-0.01  0.  ],0.0,0.005900000091642142,0.023370708523798
[-0.01  0.  ],0.0,0.005900000091642142,0.023370708523798002
[ 0.   -0.01],0.0,0.005900000091642142,0.023370708523798
[ 0.   -0.01],0.0,0.005900000091642142,0.023370708523798
[-0.01  0.  ],0.0,0.005900000091642142,0.023370708523798
[ 0.   -0.01],0.0,0.005900000091642142,0.023370708523798002
[ 0.   -0.01],0.0,0.00490000007674098,0.021377324768394382
[-0.01  0.  ],0.0,0.00490000007674098,0.021377324768394382
[ 0.   -0.01],0.0,0.00490000007674098,0.021377324768394382
[-0.01  0.  ],0.0,0.00490000007674098,0.021377324768394382
[ 0.   -0.01],0.0,0.00490000007674098,0.021377324768394382
[-0.01  0.  ],0.0,0.00490000007674098,0.021377324768394382
[-0.01  0.  ],0.0,0.00490000007674098,0.021377324768394382
[ 0.   -0.01],0.0,0.00490000007674098,0.021377324768394382
[ 0.   -0.01],0.0,0.00490000007674098,0.021377324768394382
[ 0.   -0.01],0.0,0.00490000007674098,0.021377324768394382
[-0.01  0.  ],0.0,0.00490000007674098,0.021377324768394382
[ 0.1  -0.01],0.10000000149011612,0.005900000091642142,0.023370708523798
[-0.01  0.  ],0.0,0.005900000091642142,0.023370708523798
[ 0.   -0.01],0.0,0.00490000007674098,0.021377324768394382
[ 0.   -0.01],0.0,0.00490000007674098,0.021377324768394382
[ 0.   -0.01],0.0,0.00490000007674098,0.021377324768394382
[-0.01  0.  ],0.0,0.00490000007674098,0.021377324768394382
[-0.01  0.  ],0.0,0.00490000007674098,0.021377324768394382
[ 0.   -0.01],0.0,0.00490000007674098,0.021377324768394382
[-0.01  0.  ],0.0,0.00490000007674098,0.021377324768394382
[ 0.   -0.01],0.0,0.00490000007674098,0.021377324768394382
[ 0.   -0.01],0.0,0.00490000007674098,0.021377324768394382
[ 0.   -0.01],0.0,0.00490000007674098,0.021377324768394382
[-0.01  0.  ],0.0,0.00490000007674098,0.021377324768394382
[-0.01  0.  ],0.0,0.00490000007674098,0.021377324768394382
[ 0.   -0.01],0.0,0.00490000007674098,0.021377324768394382
[-0.01  0.  ],0.0,0.00490000007674098,0.021377324768394382
[-0.01  0.  ],0.0,0.00490000007674098,0.02137732476839438
[ 0.1  -0.01],0.10000000149011612,0.005900000091642142,0.023370708523798
[-0.01  0.  ],0.0,0.005900000091642142,0.023370708523798
[-0.01  0.  ],0.0,0.005900000091642142,0.023370708523798
[ 0.   -0.01],0.0,0.005900000091642142,0.023370708523798
[ 0.   -0.01],0.0,0.005900000091642142,0.023370708523798002
[ 0.   -0.01],0.0,0.005900000091642142,0.023370708523798
[-0.01  0.  ],0.0,0.005900000091642142,0.023370708523798002
[ 0.   -0.01],0.0,0.005900000091642142,0.023370708523798
[ 0.   -0.01],0.0,0.005900000091642142,0.023370708523798002
[-0.01  0.  ],0.0,0.005900000091642142,0.023370708523798
[-0.01  0.  ],0.0,0.005900000091642142,0.023370708523798002
[-0.01  0.  ],0.0,0.005900000091642142,0.023370708523798
[-0.01  0.  ],0.0,0.005900000091642142,0.023370708523798002
[-0.01  0.  ],0.0,0.005900000091642142,0.023370708523798
[ 0.   -0.01],0.0,0.005900000091642142,0.023370708523798002
[ 0.   -0.01],0.0,0.005900000091642142,0.023370708523798002
[ 0.   -0.01],0.0,0.005900000091642142,0.023370708523798002
[-0.01  0.  ],0.0,0.005000000074505806,0.021794495042466645
[ 0.   -0.01],0.0,0.005000000074505806,0.021794495042466645
[ 0.   -0.01],0.0,0.005000000074505806,0.021794495042466645
[-0.01  0.  ],0.0,0.005000000074505806,0.021794495042466645
[ 0.   -0.01],0.0,0.005000000074505806,0.021794495042466642
[ 0.   -0.01],0.0,0.005000000074505806,0.021794495042466645
[-0.01  0.  ],0.0,0.005000000074505806,0.021794495042466642
[ 0.   -0.01],0.0,0.005000000074505806,0.021794495042466645
[ 0.   -0.01],0.0,0.005000000074505806,0.021794495042466642
[-0.01  0.  ],0.0,0.005000000074505806,0.021794495042466645
[0.   0.09],0.09000000171363354,0.005900000091642142,0.023370708523798002
[-0.01  0.  ],0.0,0.005900000091642142,0.023370708523798002
[-0.01  0.  ],0.0,0.005900000091642142,0.023370708523798002
[ 0.1  -0.01],0.10000000149011612,0.006900000106543303,0.02516724099887861
[-0.01  0.  ],0.0,0.006900000106543303,0.025167240998878612
[-0.01  0.  ],0.0,0.006900000106543303,0.025167240998878612
[ 0.   -0.01],0.0,0.006900000106543303,0.025167240998878612
[ 0.   -0.01],0.0,0.006900000106543303,0.025167240998878612
[ 0.   -0.01],0.0,0.006900000106543303,0.025167240998878612
[-0.01  0.  ],0.0,0.006900000106543303,0.025167240998878612
[ 0.   -0.01],0.0,0.006900000106543303,0.025167240998878612
[ 0.   -0.01],0.0,0.006900000106543303,0.025167240998878612
[ 0.   -0.01],0.0,0.006900000106543303,0.025167240998878612
[ 0.   -0.01],0.0,0.006900000106543303,0.025167240998878612
[ 0.   -0.01],0.0,0.006900000106543303,0.025167240998878612
[-0.01  0.  ],0.0,0.005900000091642142,0.023370708523798002
[-0.01  0.  ],0.0,0.005900000091642142,0.023370708523798002
[-0.01  0.  ],0.0,0.005900000091642142,0.023370708523798002
[ 0.   -0.01],0.0,0.005900000091642142,0.023370708523798002
[ 0.   -0.01],0.0,0.005900000091642142,0.023370708523798002
[-0.01  0.  ],0.0,0.005900000091642142,0.023370708523798002
[ 0.   -0.01],0.0,0.005900000091642142,0.023370708523798002
[ 0.   -0.01],0.0,0.00490000007674098,0.02137732476839438
[ 0.   -0.01],0.0,0.00490000007674098,0.02137732476839438
[-0.01  0.  ],0.0,0.00490000007674098,0.02137732476839438
[-0.01  0.  ],0.0,0.00490000007674098,0.02137732476839438
[ 0.   -0.01],0.0,0.00490000007674098,0.02137732476839438
[ 0.   -0.01],0.0,0.00490000007674098,0.02137732476839438
[ 0.1  -0.01],0.10000000149011612,0.005900000091642142,0.023370708523798002
[ 0.   -0.01],0.0,0.005900000091642142,0.023370708523798002
[-0.01  0.  ],0.0,0.005900000091642142,0.023370708523798002
[ 0.   -0.01],0.0,0.005900000091642142,0.023370708523798002
[ 0.   -0.01],0.0,0.005900000091642142,0.023370708523798002
[-0.01  0.  ],0.0,0.005900000091642142,0.023370708523798002
[ 0.   -0.01],0.0,0.005900000091642142,0.023370708523798002
[-0.01  0.  ],0.0,0.005900000091642142,0.023370708523798002
[0.   0.09],0.09000000171363354,0.005800000093877315,0.022986083115681826
[-0.01  0.1 ],0.10000000149011612,0.006800000108778476,0.02481451227791622
[ 0.1  -0.01],0.10000000149011612,0.007800000123679638,0.02647942639335437
[0.   0.09],0.09000000171363354,0.008700000140815973,0.027700361454046352
[ 0.   -0.01],0.0,0.008700000140815973,0.027700361454046352
[-0.01  0.  ],0.0,0.008700000140815973,0.02770036145404635
[ 0.   -0.01],0.0,0.008700000140815973,0.02770036145404635
[ 0.   -0.01],0.0,0.008700000140815973,0.02770036145404635
[ 0.1  -0.01],0.10000000149011612,0.009700000155717134,0.029136060596695885
[-0.01  0.  ],0.0,0.009700000155717134,0.029136060596695885
[0.   0.09],0.09000000171363354,0.01060000017285347,0.030193377246265342
[ 0.   -0.01],0.0,0.01060000017285347,0.030193377246265342
[-0.01  0.  ],0.0,0.01060000017285347,0.030193377246265342
[-0.01  0.  ],0.0,0.01060000017285347,0.030193377246265342
[-0.01  0.  ],0.0,0.01060000017285347,0.030193377246265342
[ 0.   -0.01],0.0,0.01060000017285347,0.030193377246265342
[ 0.   -0.01],0.0,0.01060000017285347,0.030193377246265342
[ 0.   -0.01],0.0,0.01060000017285347,0.030193377246265342
[-0.01  0.  ],0.0,0.01060000017285347,0.030193377246265342
[0.09 0.1 ],0.10000000149011612,0.01160000018775463,0.03145536570800143
[ 0.   -0.01],0.0,0.01060000017285347,0.030193377246265342
[-0.01  0.  ],0.0,0.01060000017285347,0.030193377246265342
[-0.01  0.  ],0.0,0.01060000017285347,0.030193377246265342
[ 0.   -0.01],0.0,0.01060000017285347,0.030193377246265345
[-0.01  0.  ],0.0,0.01060000017285347,0.030193377246265342
[-0.01  0.1 ],0.10000000149011612,0.01160000018775463,0.03145536570800143
[-0.01  0.  ],0.0,0.01160000018775463,0.03145536570800143
[ 0.1  -0.01],0.10000000149011612,0.012600000202655792,0.0326380151671839
[ 0.   -0.01],0.0,0.012600000202655792,0.0326380151671839
[ 0.   -0.01],0.0,0.012600000202655792,0.0326380151671839
[0.2  0.09],0.20000000298023224,0.014600000232458115,0.03756115073175214
[0.   0.09],0.09000000171363354,0.01550000024959445,0.03827205307307532
[-0.01  0.  ],0.0,0.01550000024959445,0.03827205307307531
[-0.01  0.  ],0.0,0.01550000024959445,0.03827205307307531
[0.1  0.09],0.10000000149011612,0.01650000026449561,0.039150351830061485
[ 0.   -0.01],0.0,0.01650000026449561,0.039150351830061485
[ 0.1  -0.01],0.10000000149011612,0.01750000027939677,0.03998437257663672
[ 0.   -0.01],0.0,0.01650000026449561,0.03915035183006148
[-0.01  0.  ],0.0,0.01650000026449561,0.039150351830061485
[0.   0.09],0.09000000171363354,0.017400000281631946,0.03978994911318312
[ 0.   -0.01],0.0,0.017400000281631946,0.03978994911318312
[-0.01  0.  ],0.0,0.017400000281631946,0.03978994911318312
[-0.01  0.  ],0.0,0.017400000281631946,0.03978994911318312
[ 0.1  -0.01],0.10000000149011612,0.018400000296533107,0.04058866901363369
[ 0.1  -0.01],0.10000000149011612,0.019400000311434268,0.04134779382394312
[ 0.   -0.01],0.0,0.019400000311434268,0.04134779382394312
[ 0.1  -0.01],0.10000000149011612,0.02040000032633543,0.04206946702605947
[ 0.   -0.01],0.0,0.02040000032633543,0.04206946702605947
[ 0.   -0.01],0.0,0.02040000032633543,0.04206946702605947
[0.   0.09],0.09000000171363354,0.021300000343471764,0.04258297849638789
[0.   0.09],0.09000000171363354,0.0222000003606081,0.043071569037234664
[ 0.   -0.01],0.0,0.0222000003606081,0.043071569037234664
[ 0.1  -0.01],0.10000000149011612,0.02320000037550926,0.04370080160474031
[ 0.   -0.01],0.0,0.02320000037550926,0.04370080160474032
[-0.01  0.  ],0.0,0.02320000037550926,0.04370080160474032
[-0.01  0.  ],0.0,0.02320000037550926,0.043700801604740325
[-0.01  0.  ],0.0,0.02320000037550926,0.043700801604740325
[0.   0.09],0.09000000171363354,0.024100000392645596,0.04413830606717396
[ 0.1  -0.01],0.10000000149011612,0.025100000407546758,0.044710066695615974
[ 0.   -0.01],0.0,0.025100000407546758,0.044710066695615974
[ 0.1  -0.01],0.10000000149011612,0.02610000042244792,0.04525251446399114
[ 0.   -0.01],0.0,0.02610000042244792,0.04525251446399114
[-0.01  0.  ],0.0,0.02610000042244792,0.04525251446399114
[ 0.   -0.01],0.0,0.02610000042244792,0.04525251446399114
[0.   0.09],0.09000000171363354,0.02610000042244792,0.04525251446399114
[ 0.   -0.01],0.0,0.02610000042244792,0.04525251446399114
[ 0.1  -0.01],0.10000000149011612,0.02710000043734908,0.04576669167245345
[ 0.   -0.01],0.0,0.02610000042244792,0.04525251446399114
[ 0.   -0.01],0.0,0.02610000042244792,0.04525251446399114
[-0.01  0.  ],0.0,0.02610000042244792,0.04525251446399114
[-0.01  0.  ],0.0,0.02610000042244792,0.045252514463991145
[ 0.   -0.01],0.0,0.02610000042244792,0.04525251446399114
[ 0.   -0.01],0.0,0.02610000042244792,0.045252514463991145
[ 0.   -0.01],0.0,0.02610000042244792,0.045252514463991145
[ 0.   -0.01],0.0,0.02610000042244792,0.045252514463991145
[ 0.   -0.01],0.0,0.02610000042244792,0.045252514463991145
[ 0.1  -0.01],0.10000000149011612,0.02710000043734908,0.04576669167245346
[-0.01  0.  ],0.0,0.02710000043734908,0.04576669167245345
[ 0.1  -0.01],0.10000000149011612,0.02810000045225024,0.04625354113913344
[-0.01  0.  ],0.0,0.02810000045225024,0.04625354113913344
[ 0.   -0.01],0.0,0.02810000045225024,0.04625354113913344
[-0.01  0.  ],0.0,0.02810000045225024,0.04625354113913344
[-0.01  0.  ],0.0,0.02810000045225024,0.04625354113913344
[0.   0.09],0.09000000171363354,0.029000000469386576,0.04657252483155806
[-0.01  0.  ],0.0,0.029000000469386576,0.04657252483155806
[-0.01  0.  ],0.0,0.029000000469386576,0.04657252483155806
[ 0.   -0.01],0.0,0.029000000469386576,0.04657252483155806
[ 0.1  -0.01],0.10000000149011612,0.030000000484287737,0.047010637842231855
[-0.01  0.1 ],0.10000000149011612,0.0310000004991889,0.0474236235585311
[ 0.   -0.01],0.0,0.0310000004991889,0.0474236235585311
[ 0.1  -0.01],0.10000000149011612,0.03200000051409006,0.04781213310917477
[ 0.1  -0.01],0.10000000149011612,0.03300000052899122,0.04817675864374878
[ 0.   -0.01],0.0,0.03200000051409006,0.04781213310917477
[ 0.   -0.01],0.0,0.03200000051409006,0.04781213310917477
[ 0.1  -0.01],0.10000000149011612,0.03300000052899122,0.04817675864374877
[0.   0.09],0.09000000171363354,0.03390000054612756,0.0483920455693757
[0.   0.09],0.09000000171363354,0.03480000056326389,0.048589711619820876
[ 0.1  -0.01],0.10000000149011612,0.035800000578165056,0.04889130879905075
[-0.01  0.  ],0.0,0.035800000578165056,0.04889130879905075
[ 0.   -0.01],0.0,0.035800000578165056,0.04889130879905075
[0.   0.09],0.09000000171363354,0.035800000578165056,0.04889130879905075
[0.   0.09],0.09000000171363354,0.03570000058040023,0.04876997104924799
[ 0.1  -0.01],0.10000000149011612,0.03570000058040023,0.04876997104924799
[ 0.   -0.01],0.0,0.03480000056326389,0.048589711619820876
[ 0.   -0.01],0.0,0.03480000056326389,0.048589711619820876
[ 0.   -0.01],0.0,0.03480000056326389,0.048589711619820876
[ 0.   -0.01],0.0,0.03480000056326389,0.048589711619820876
[ 0.   -0.01],0.0,0.03480000056326389,0.048589711619820876
[-0.01  0.  ],0.0,0.033800000548362734,0.04826551641131554
[0.   0.09],0.09000000171363354,0.034700000565499066,0.048465555556077095
[ 0.1  -0.01],0.10000000149011612,0.03480000056326389,0.048589711619820876
[-0.01  0.  ],0.0,0.03480000056326389,0.048589711619820876
[-0.01  0.  ],0.0,0.03480000056326389,0.048589711619820876
[ 0.   -0.01],0.0,0.03480000056326389,0.048589711619820876
[ 0.1  -0.01],0.10000000149011612,0.035800000578165056,0.04889130879905075
[ 0.1  -0.01],0.10000000149011612,0.036800000593066214,0.04917072377758248
[ 0.1  -0.01],0.10000000149011612,0.03780000060796738,0.04942833274022994
[ 0.1  -0.01],0.10000000149011612,0.038800000622868536,0.04966447501068398
[ 0.1  -0.01],0.10000000149011612,0.0398000006377697,0.04987945547653078
[ 0.   -0.01],0.0,0.038800000622868536,0.04966447501068398
[ 0.   -0.01],0.0,0.038800000622868536,0.04966447501068398
[ 0.   -0.01],0.0,0.038800000622868536,0.04966447501068398
[ 0.1  -0.01],0.10000000149011612,0.0398000006377697,0.049879455476530776
[ 0.1  -0.01],0.10000000149011612,0.04080000065267086,0.05007354670006883
[ 0.   -0.01],0.0,0.04080000065267086,0.05007354670006883
[ 0.   -0.01],0.0,0.0398000006377697,0.049879455476530776
[ 0.   -0.01],0.0,0.0398000006377697,0.049879455476530776
[ 0.1  -0.01],0.10000000149011612,0.0398000006377697,0.049879455476530776
[-0.01  0.  ],0.0,0.0398000006377697,0.049879455476530776
[ 0.1  -0.01],0.10000000149011612,0.04080000065267086,0.05007354670006883
[-0.01  0.  ],0.0,0.038800000622868536,0.04760840337720211
[ 0.1  -0.01],0.10000000149011612,0.03890000062063336,0.04772619901135438
[-0.01  0.  ],0.0,0.03890000062063336,0.04772619901135438
[ 0.   -0.01],0.0,0.03890000062063336,0.04772619901135438
[ 0.   -0.01],0.0,0.037900000605732204,0.04748252385311827
[0.3  0.19],0.30000000447034836,0.04090000065043568,0.05402027481411861
[ 0.1  -0.01],0.10000000149011612,0.04090000065043568,0.05402027481411862
[-0.01  0.  ],0.0,0.04090000065043568,0.05402027481411862
[ 0.1  -0.01],0.10000000149011612,0.04190000066533685,0.05417924041017503
[ 0.1  -0.01],0.10000000149011612,0.04200000066310167,0.054277067822183625
[ 0.1  -0.01],0.10000000149011612,0.04300000067800283,0.0544150722846754
[ 0.   -0.01],0.0,0.04300000067800283,0.0544150722846754
[0.   0.09],0.09000000171363354,0.04390000069513917,0.054440702531341534
[ 0.1  -0.01],0.10000000149011612,0.04390000069513917,0.054440702531341534
[ 0.   -0.01],0.0,0.042900000680238005,0.05431933441965744
[ 0.   -0.01],0.0,0.042900000680238005,0.05431933441965744
[ 0.1  -0.01],0.10000000149011612,0.042900000680238005,0.05431933441965744
[ 0.1  -0.01],0.10000000149011612,0.04390000069513917,0.054440702531341534
[ 0.   -0.01],0.0,0.04390000069513917,0.054440702531341534
[ 0.1  -0.01],0.10000000149011612,0.044000000692903996,0.05453439366179269
[0.1  0.09],0.10000000149011612,0.04410000069066882,0.05462774104805752
[-0.01  0.  ],0.0,0.04410000069066882,0.05462774104805752
[0.09 0.1 ],0.10000000149011612,0.04410000069066882,0.05462774104805752
[0.   0.09],0.09000000171363354,0.04500000070780516,0.05463515436340136
[ 0.1  -0.01],0.10000000149011612,0.04600000072270632,0.05471745692652765
[-0.01  0.1 ],0.10000000149011612,0.04700000073760748,0.054781384544756805
[ 0.1  -0.01],0.10000000149011612,0.04800000075250864,0.05482700149301461
[ 0.   -0.01],0.0,0.04710000073537231,0.05486884446203732
[0.09 0.1 ],0.10000000149011612,0.04710000073537231,0.05486884446203732
[0.   0.09],0.09000000171363354,0.04800000075250864,0.05482700149301461
[ 0.   -0.01],0.0,0.04700000073760748,0.054781384544756805
[ 0.1  -0.01],0.10000000149011612,0.04800000075250864,0.05482700149301461
[0.   0.09],0.09000000171363354,0.04890000076964498,0.05477033953490809
[ 0.   -0.01],0.0,0.04890000076964498,0.05477033953490809
[ 0.1  -0.01],0.10000000149011612,0.049000000767409804,0.054854353452847546
[0.09 0.2 ],0.20000000298023224,0.051000000797212126,0.0566480370228429
[-0.01  0.1 ],0.10000000149011612,0.051000000797212126,0.056648037022842906
[0.   0.09],0.09000000171363354,0.05190000081434846,0.056545469300485846
[0.08 0.1 ],0.10000000149011612,0.05290000082924962,0.05650300963831201
[-0.01  0.1 ],0.10000000149011612,0.05390000084415078,0.05644280377428612
[ 0.1  -0.01],0.10000000149011612,0.054900000859051945,0.0563647948418013
[0.1  0.09],0.10000000149011612,0.0559000008739531,0.0562689087965506
[0.09 0.1 ],0.10000000149011612,0.05690000088885427,0.056155054061866085
[0.29 0.3 ],0.30000000447034836,0.05990000093355775,0.06085219891527823
[0.   0.09],0.09000000171363354,0.060800000950694086,0.06062474834706489
[ 0.1  -0.01],0.10000000149011612,0.06180000096559524,0.060438068395523764
