scores,max_score,average_scores,std
[0.   0.09],0.09000000171363354,0.0754000012204051,0.044730750756084764
[0.   0.09],0.09000000171363354,0.07630000123754144,0.04410566926683897
[ 0.1  -0.01],0.10000000149011612,0.0773000012524426,0.04349379334660537
[0.   0.09],0.09000000171363354,0.07820000126957893,0.04281074698982995
[ 0.1  -0.01],0.10000000149011612,0.0792000012844801,0.042135021726682015
[-0.01  0.1 ],0.10000000149011612,0.0792000012844801,0.04213502172668201
[-0.01  0.  ],0.0,0.07820000126957893,0.04281074698982996
[ 0.1  -0.01],0.10000000149011612,0.07820000126957893,0.04281074698982995
[0.1  0.09],0.10000000149011612,0.0792000012844801,0.04213502172668201
[-0.01  0.  ],0.0,0.07830000126734377,0.04284985481677901
[-0.01  0.1 ],0.10000000149011612,0.07830000126734377,0.04284985481677901
[0.   0.09],0.09000000171363354,0.07830000126734377,0.042849854816779005
[ 0.1  -0.01],0.10000000149011612,0.07830000126734377,0.042849854816779005
[-0.01  0.  ],0.0,0.0773000012524426,0.04349379334660537
[-0.01  0.1 ],0.10000000149011612,0.0773000012524426,0.04349379334660537
[-0.01  0.1 ],0.10000000149011612,0.0773000012524426,0.04349379334660537
[ 0.   -0.01],0.0,0.0773000012524426,0.04349379334660537
[ 0.1  -0.01],0.10000000149011612,0.07830000126734377,0.04284985481677901
[-0.01  0.1 ],0.10000000149011612,0.07830000126734377,0.04284985481677901
[-0.01  0.  ],0.0,0.07830000126734377,0.04284985481677901
[0.1  0.19],0.19000000320374966,0.0792000012844801,0.04421945343417805
[-0.01  0.  ],0.0,0.07820000126957893,0.044863794577996975
[-0.01  0.1 ],0.10000000149011612,0.07820000126957893,0.044863794577996975
[0.   0.09],0.09000000171363354,0.0781000012718141,0.044826220718969835
[0.   0.09],0.09000000171363354,0.0781000012718141,0.044826220718969835
[0.   0.09],0.09000000171363354,0.07900000128895045,0.04414748081185987
[ 0.1  -0.01],0.10000000149011612,0.07900000128895045,0.04414748081185987
[ 0.1  -0.01],0.10000000149011612,0.0800000013038516,0.04347413092922824
[-0.01  0.1 ],0.10000000149011612,0.0800000013038516,0.04347413092922824
[ 0.   -0.01],0.0,0.07910000128671527,0.04418359494229777
[0.   0.09],0.09000000171363354,0.07900000128895045,0.04414748081185986
[ 0.1  -0.01],0.10000000149011612,0.07800000127404928,0.04249705940409665
[ 0.1  -0.01],0.10000000149011612,0.07800000127404928,0.04249705940409665
[-0.01  0.  ],0.0,0.07700000125914812,0.04313930991402117
[-0.01  0.1 ],0.10000000149011612,0.07800000127404928,0.04249705940409665
[0.   0.09],0.09000000171363354,0.07790000127628445,0.04245692002496411
[0.   0.09],0.09000000171363354,0.07790000127628445,0.0424569200249641
[0.   0.09],0.09000000171363354,0.07780000127851963,0.04241650690495352
[0.   0.09],0.09000000171363354,0.0777000012807548,0.042375819260878425
[-0.01  0.  ],0.0,0.07680000126361847,0.043055313956393296
[-0.01  0.  ],0.0,0.0758000012487173,0.043661883396042545
[0.   0.09],0.09000000171363354,0.0758000012487173,0.043661883396042545
[ 0.1  -0.01],0.10000000149011612,0.07590000124648213,0.04370572115495709
[ 0.   -0.01],0.0,0.07590000124648213,0.04370572115495709
[0.   0.09],0.09000000171363354,0.0758000012487173,0.043661883396042545
[ 0.   -0.01],0.0,0.0758000012487173,0.043661883396042545
[-0.01  0.  ],0.0,0.07490000123158097,0.04428306745720976
[ 0.1  -0.01],0.10000000149011612,0.0750000012293458,0.04432832123377155
[0.   0.09],0.09000000171363354,0.0750000012293458,0.04432832123377155
[0.   0.09],0.09000000171363354,0.07490000123158097,0.04428306745720976
[0.   0.09],0.09000000171363354,0.07480000123381615,0.044237541335793426
[-0.01  0.  ],0.0,0.07380000121891499,0.044783479823734595
[0.   0.09],0.09000000171363354,0.07370000122115015,0.044736004125776246
[0.   0.09],0.09000000171363354,0.07360000122338534,0.044688254219212804
[-0.01  0.1 ],0.10000000149011612,0.07360000122338534,0.044688254219212804
[-0.01  0.1 ],0.10000000149011612,0.07360000122338534,0.0446882542192128
[0.   0.09],0.09000000171363354,0.07360000122338534,0.044688254219212804
[-0.01  0.  ],0.0,0.07260000120848417,0.04520221307404292
[-0.01  0.  ],0.0,0.07160000119358301,0.0456885113388668
[ 0.   -0.01],0.0,0.07160000119358301,0.0456885113388668
[ 0.1  -0.01],0.10000000149011612,0.07160000119358301,0.0456885113388668
[0.   0.09],0.09000000171363354,0.07160000119358301,0.0456885113388668
[0.   0.09],0.09000000171363354,0.07160000119358301,0.0456885113388668
[ 0.1  -0.01],0.10000000149011612,0.07160000119358301,0.0456885113388668
[-0.01  0.1 ],0.10000000149011612,0.07260000120848417,0.04520221307404292
[ 0.1  -0.01],0.10000000149011612,0.07260000120848417,0.04520221307404292
[0.   0.09],0.09000000171363354,0.07250000121071935,0.04515252004941787
[0.   0.09],0.09000000171363354,0.07340000122785569,0.04459192825167705
[-0.01  0.  ],0.0,0.07240000121295452,0.045102550557988196
[0.   0.09],0.09000000171363354,0.07240000121295452,0.045102550557988196
[ 0.1  -0.01],0.10000000149011612,0.07340000122785569,0.04459192825167705
[ 0.1  -0.01],0.10000000149011612,0.07440000124275685,0.044052696438582985
[-0.01  0.  ],0.0,0.0735000012256205,0.04464022922411359
[-0.01  0.1 ],0.10000000149011612,0.07360000122338534,0.044688254219212804
[ 0.1  -0.01],0.10000000149011612,0.07360000122338534,0.044688254219212804
[ 0.1  -0.01],0.10000000149011612,0.07370000122115015,0.04473600412577625
[-0.01  0.  ],0.0,0.07280000120401382,0.045300773357085745
[0.   0.09],0.09000000171363354,0.072700001206249,0.04525163054266848
[-0.01  0.  ],0.0,0.07180000118911266,0.04579039275129285
[0.   0.09],0.09000000171363354,0.072700001206249,0.04525163054266848
[0.   0.09],0.09000000171363354,0.07360000122338534,0.044688254219212804
[0.   0.09],0.09000000171363354,0.0735000012256205,0.04464022922411359
[0.   0.09],0.09000000171363354,0.07340000122785569,0.04459192825167705
[0.   0.09],0.09000000171363354,0.07330000123009085,0.044543350404127845
[-0.01  0.  ],0.0,0.07240000121295452,0.045102550557988196
[-0.01  0.  ],0.0,0.07140000119805336,0.0455855247683894
[ 0.1  -0.01],0.10000000149011612,0.07150000119581819,0.045637156664116954
[0.   0.09],0.09000000171363354,0.07240000121295452,0.045102550557988196
[0.   0.09],0.09000000171363354,0.07240000121295452,0.045102550557988196
[-0.01  0.  ],0.0,0.07240000121295452,0.045102550557988196
[0.   0.09],0.09000000171363354,0.07330000123009085,0.044543350404127845
[0.   0.09],0.09000000171363354,0.07330000123009085,0.044543350404127845
[-0.01  0.1 ],0.10000000149011612,0.07240000121295452,0.04306088783021554
[ 0.1  -0.01],0.10000000149011612,0.07240000121295452,0.043060887830215534
[0.   0.09],0.09000000171363354,0.0723000012151897,0.04300825572782623
[ 0.1  -0.01],0.10000000149011612,0.0723000012151897,0.04300825572782623
[-0.01  0.1 ],0.10000000149011612,0.0723000012151897,0.04300825572782623
[-0.01  0.  ],0.0,0.07130000120028854,0.04351218291840976
[-0.01  0.  ],0.0,0.07030000118538737,0.04398761261810646
[0.   0.09],0.09000000171363354,0.0712000012025237,0.043457566226736945
[0.   0.09],0.09000000171363354,0.0712000012025237,0.04345756622673694
[0.   0.09],0.09000000171363354,0.0712000012025237,0.043457566226736945
[ 0.1  -0.01],0.10000000149011612,0.0712000012025237,0.04345756622673694
[-0.01  0.  ],0.0,0.07030000118538737,0.04398761261810646
[ 0.1  -0.01],0.10000000149011612,0.07030000118538737,0.04398761261810646
[0.   0.09],0.09000000171363354,0.07020000118762254,0.04393131074607455
[0.   0.09],0.09000000171363354,0.07110000120475889,0.04340265040729885
[-0.01  0.1 ],0.10000000149011612,0.07110000120475889,0.04340265040729884
[-0.01  0.  ],0.0,0.07010000118985772,0.043874708704407676
[0.   0.09],0.09000000171363354,0.07100000120699405,0.043347434323222224
[ 0.1  -0.01],0.10000000149011612,0.07100000120699405,0.043347434323222224
[0.   0.09],0.09000000171363354,0.07100000120699405,0.043347434323222224
[ 0.1  -0.01],0.10000000149011612,0.07100000120699405,0.04334743432322222
[-0.01  0.  ],0.0,0.07100000120699405,0.043347434323222224
[0.   0.09],0.09000000171363354,0.07090000120922924,0.04329191682560179
[ 0.1  -0.01],0.10000000149011612,0.07090000120922924,0.04329191682560179
[ 0.1  -0.01],0.10000000149011612,0.07190000122413039,0.04279474337875869
[0.   0.09],0.09000000171363354,0.07180000122636557,0.04274061371672115
[ 0.1  -0.01],0.10000000149011612,0.07180000122636557,0.04274061371672115
[0.   0.09],0.09000000171363354,0.0727000012435019,0.042162899085184266
[-0.01  0.  ],0.0,0.0708000012114644,0.041101825462563094
[-0.01  0.1 ],0.10000000149011612,0.07180000122636557,0.04058029145746118
[ 0.1  -0.01],0.10000000149011612,0.07180000122636557,0.04058029145746118
[0.   0.09],0.09000000171363354,0.07180000122636557,0.04058029145746118
[ 0.1  -0.01],0.10000000149011612,0.07190000122413039,0.04063729881210529
[0.   0.09],0.09000000171363354,0.07190000122413039,0.04063729881210529
[ 0.1  -0.01],0.10000000149011612,0.07190000122413039,0.04063729881210529
[0.   0.09],0.09000000171363354,0.07180000122636557,0.04058029145746118
[ 0.1  -0.01],0.10000000149011612,0.07180000122636557,0.04058029145746117
[ 0.1  -0.01],0.10000000149011612,0.07280000124126673,0.04002699155732777
[0.   0.09],0.09000000171363354,0.07280000124126673,0.04002699155732777
[ 0.1  -0.01],0.10000000149011612,0.07280000124126673,0.04002699155732777
[ 0.1  -0.01],0.10000000149011612,0.07280000124126673,0.04002699155732777
[-0.01  0.  ],0.0,0.07280000124126673,0.040026991557327765
[ 0.1  -0.01],0.10000000149011612,0.07280000124126673,0.040026991557327765
[0.   0.09],0.09000000171363354,0.07280000124126673,0.040026991557327765
[0.   0.09],0.09000000171363354,0.07280000124126673,0.040026991557327765
[0.   0.09],0.09000000171363354,0.07280000124126673,0.040026991557327765
[0.   0.09],0.09000000171363354,0.07280000124126673,0.040026991557327765
[-0.01  0.1 ],0.10000000149011612,0.07380000125616788,0.03944058888288404
[0.   0.09],0.09000000171363354,0.07470000127330423,0.03876738383863355
[0.   0.09],0.09000000171363354,0.07470000127330423,0.038767383838633554
[-0.01  0.  ],0.0,0.07370000125840306,0.0393866735261402
[0.   0.09],0.09000000171363354,0.0746000012755394,0.03871485567217611
[ 0.1  -0.01],0.10000000149011612,0.07470000127330423,0.03876738383863355
[-0.01  0.  ],0.0,0.07470000127330423,0.03876738383863355
[-0.01  0.  ],0.0,0.07470000127330423,0.038767383838633554
[0.   0.09],0.09000000171363354,0.0746000012755394,0.03871485567217611
[-0.01  0.  ],0.0,0.07370000125840306,0.0393866735261402
[ 0.1  -0.01],0.10000000149011612,0.07380000125616788,0.03944058888288404
[0.   0.09],0.09000000171363354,0.07380000125616788,0.03944058888288404
[ 0.1  -0.01],0.10000000149011612,0.07480000127106905,0.038819583326812755
[ 0.1  -0.01],0.10000000149011612,0.07490000126883388,0.038871455460834835
[0.   0.09],0.09000000171363354,0.07490000126883388,0.038871455460834835
[ 0.1  -0.01],0.10000000149011612,0.07490000126883388,0.038871455460834835
[ 0.1  -0.01],0.10000000149011612,0.07490000126883388,0.038871455460834835
[0.   0.09],0.09000000171363354,0.07490000126883388,0.03887145546083483
[ 0.1  -0.01],0.10000000149011612,0.07590000128373503,0.038212433157602435
[ 0.1  -0.01],0.10000000149011612,0.0769000012986362,0.03751519753306915
[-0.01  0.1 ],0.10000000149011612,0.07790000131353736,0.03677757528721213
[0.   0.09],0.09000000171363354,0.07780000131577253,0.0367309140102146
[-0.01  0.  ],0.0,0.0769000012986362,0.03751519753306915
[0.   0.09],0.09000000171363354,0.0769000012986362,0.03751519753306915
[0.   0.09],0.09000000171363354,0.07680000130087138,0.037466785903863035
[0.   0.09],0.09000000171363354,0.07670000130310654,0.03741804439020721
[-0.01  0.1 ],0.10000000149011612,0.07670000130310654,0.03741804439020721
[-0.01  0.1 ],0.10000000149011612,0.07680000130087138,0.037466785903863035
[ 0.1  -0.01],0.10000000149011612,0.0769000012986362,0.03751519753306915
[ 0.1  -0.01],0.10000000149011612,0.07790000131353736,0.036777575287212136
[0.1  0.09],0.10000000149011612,0.07800000131130219,0.036823905876322074
[0.   0.09],0.09000000171363354,0.07790000131353736,0.03677757528721213
[ 0.1  -0.01],0.10000000149011612,0.07790000131353736,0.036777575287212136
[-0.01  0.1 ],0.10000000149011612,0.07890000132843852,0.03599708379866779
